Account_Campaign_Mapping_V2

Date/Time Generated,9/24/18 3:49 AM
Report Time Zone,America/New_York
Account ID,5552
Date Range,9/10/18 - 9/23/18
Advertiser,Equals:2014_DigitalRoyalty (4365914)
Advertiser,Equals:ALL|US|iProspect|2012 (3632474)
Advertiser,Equals:6359301
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_2235440 (8304258)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_688442 (5236351)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_857434 (5404806)
Advertiser,Equals:BidManager_SeparateSpotlightAdvertiser_DO_NOT_EDIT (4532011)
Advertiser,Equals:CI|US|iProspect|2012 (3476205)
Advertiser,Equals:DCS|Criteo|_INTL_ (4765209)
Advertiser,Equals:DCS|DA_STUDIO|_INTL_ (5373955)
Advertiser,Equals:DCS|Demand_Generation|_INTL_ (4255681)
Advertiser,Equals:DCS|F3D|_INTL_ (4867019)
Advertiser,Equals:DCS|iProspect|_INTL_ (4248444)
Advertiser,Equals:DCS|OMD|_INTL_ (4294851)
Advertiser,Equals:DCS|Periscopix_Tracking_Ads|_INTL_ (8110681)
Advertiser,Equals:DCS|Periscopix|_INTL_ (6146229)
Advertiser,Equals:DCS|Rakuten_Non-linked_Advertiser|_INTL_ (8066286)
Advertiser,Equals:DCS|Zenith|_INTL_ (8502683)
Advertiser,Equals:dg_intl_hilton (3498746)
Advertiser,Equals:dg_intl_multibrand (3638295)
Advertiser,Equals:DGTS_US_AllSuites (8325024)
Advertiser,Equals:DGTS_US_FocusedServices (8325606)
Advertiser,Equals:DGTS_US_FullService (8328012)
Advertiser,Equals:8314394
Advertiser,Equals:DGTS_US_Portfolio_Honors (8310967)
Advertiser,Equals:DT|US|iProspect|2012 (3476213)
Advertiser,Equals:E-Events 30 Day Tags (2391905)
Advertiser,Equals:Ecommerce_Corporate_US (2608519)
Advertiser,Equals:eDistribution Marketing_In House_UK (2055539)
Advertiser,Equals:ES|US|iProspect|2012 (3476215)
Advertiser,Equals:f3d_intl_paid_search (3917774)
Advertiser,Equals:GI|US|iProspect|2012 (3476218)
Advertiser,Equals:GV|US|iProspect|2012 (3476224)
Advertiser,Equals:Hampton Inn : iCrossing US : US (2377205)
Advertiser,Equals:Hampton_Wahlstrom_US (2208460)
Advertiser,Equals:HHC Hotels_Waldorf Boulders Resort_US_0328 (2221810)
Advertiser,Equals:HH|US|iProspect|2012 (3476226)
Advertiser,Equals:Hilton Demand Generation Intl (2712515)
Advertiser,Equals:Hilton HHonors : iCrossing US : US (2377325)
Advertiser,Equals:2784036
Advertiser,Equals:HILTON HOTELS CORP (2013561)
Advertiser,Equals:Hilton Paid Search on DS (Edge) (6972294)
Advertiser,Equals:Hilton Paid Search on DS (Non-Edge) (6973298)
Advertiser,Equals:Hilton_OMD_APAC (2705521)
Advertiser,Equals:Hilton_OMD_US (2077542)
Advertiser,Equals:Hilton_Space Dealer_Germany (2070859)
Advertiser,Equals:2162324
Advertiser,Equals:Hilton_Traffic Broker UK_RU (2341749)
Advertiser,Equals:HI|US|iProspect|2012 (3476209)
Advertiser,Equals:HT|US|iProspect|2012 (3476223)
Advertiser,Equals:HWW_Corporate_EmailMarketing (4652907)
Advertiser,Equals:HWW_SocialMedia (4721827)
Advertiser,Equals:HW|US|iProspect|2012 (3476222)
Advertiser,Equals:HX|US|iProspect|2012 (3476220)
Advertiser,Equals:OMD UAE (2832897)
Advertiser,Equals:OMD_LATAM_2016 (5308684)
Advertiser,Equals:QQ|US|iProspect|2012 (4445920)
Advertiser,Equals:seo_places_listings_intl (4041706)
Advertiser,Equals:2150307
Advertiser,Equals:WA|US|iProspect|2012 (3476203)
MRC Accredited Metrics,"Impressions(Desktop Display and Rich Media, Desktop Video, Mobile Video)","Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Video)"

Report Fields
Placement ID,Placement,Campaign ID,Campaign,Site ID (DCM),Site (DCM),Impressions,Clicks
227495342,Honors|DBM|PS|MOB|In-Stream_Custom_Affinity_Conquesting-Deal_Seeker-Snackables_Escape|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,44451,71
227495345,Honors|DBM|PS|MOB|In-Stream_Travel_Buffs-Elite_Traveler-Snackables_Yes|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,45234,74
227501420,Honors|DBM|PS|PC|In-Stream_Lapsed_Honors_Members-Deal_Seeker-Snackables_OK|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,9407,20
227501426,Honors|DBM|PS|PC|In-Stream_Custom_Affinity_Conquesting-Deal_Seeker-Snackables_Escape|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,49829,68
227501432,Honors|DBM|PS|MOB|In-Stream_Custom_Affinity_Conquesting-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,22697,36
227501435,Honors|DBM|PS|MOB|In-Stream_Custom_Affinity_Conquesting-Deal_Seeker-Snackables_OK|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,44529,92
227501966,Honors|DBM|PS|PC|In-Stream_Tourist_Destinations-Deal_Seeker-Snackables_OK|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,5,0
227502485,Honors|DBM|PS|MOB|In-Stream_Lapsed_Honors_Members-Deal_Seeker-Snackables_Escape|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,26428,45
227502488,Honors|DBM|PS|MOB|In-Stream_Custom_Affinity_Conquesting-Elite_Traveler-Snackables_Yes|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,45682,69
227502793,SUITES|DBM|PS|CTV|AllSuites_ESPN_CTV_ALL-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,62101,122
227502811,SUITES|DBM|PS|CTV|AllSuites_Google-Top-Picks_CTV_HT-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,1738,0
227502814,SUITES|DBM|PS|CTV|AllSuites_Oath_O&O_CTV_ES-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,124469,177
227502817,SUITES|DBM|PS|CTV|AllSuites_Oath_O&O_CTV_HT-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,117988,189
227502829,SUITES|DBM|PS|CTV|AllSuites_SambaTV_CTV_HW-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,39528,1
227503419,SUITES|DBM|PS|MOB|In-Stream_Incomplete-View_Business|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,36087,24
227503431,SUITES|DBM|PS|MOB|In-Stream_Samba-Exposed_Incomplete-View-Homewood15|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,8512,9
227503434,SUITES|DBM|PS|OLV|In-Stream_Incomplete-View_HT15|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,210094,144
227504347,SUITES|DBM|PS|CTV|AllSuites_Oath_O&O_CTV_HW-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,112926,160
227504353,SUITES|DBM|PS|CTV|AllSuites_SambaTV_CTV_ES-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,39448,4
227504356,SUITES|DBM|PS|CTV|AllSuites_SpotX_CTV_HW-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,14756,10
227504362,SUITES|DBM|PS|CTV|AllSuites_SpotX_CTV_HT-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,14706,8
227504778,SUITES|DBM|PS|MOB|In-Stream_Extended_Stay_Travelers-HT-Bringit30|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,8446,12
227505061,SUITES|DBM|PS|CTV|AllSuites_Google-Top-Picks_CTV_ALL-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,2250,1
227505082,SUITES|DBM|PS|CTV|AllSuites_SambaTV_CTV_HT-BringIt|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,39267,3
227505390,SUITES|DBM|PS|MOB|In-Stream_Incomplete-View_Embassy15|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,32553,32
227505402,SUITES|DBM|PS|MOB|In-Stream_Incomplete-View_Leisure|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,34339,32
227505417,SUITES|DBM|PS|OLV|In-Stream_Incomplete-View_Business|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,284812,225
227505438,SUITES|DBM|PS|OLV|In-Stream_Samba-Exposed_Incomplete-View+Business|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,13803,8
227505441,SUITES|DBM|PS|OLV|In-Stream_Samba-Exposed_Incomplete-View+Homewood15|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,12002,9
227505450,SUITES|DBM|PS|MOB|In-Stream_PMP_CondeNast_Traveler_Preroll-Home2|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,29099,15
227505459,SUITES|DBM|PS|PC|In-Stream_PMP_CondeNast_Traveler_Preroll-Embassy|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,41545,70
227505480,SUITES|DBM|PS|MOB|In-Stream_Viewed_AllSuites30_OR_Family_Vacationers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,356610,576
227505486,SUITES|DBM|PS|MOB|In-Stream_Viewed_AllSuites30_OR_Vacation_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,431408,597
227505516,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30_or_Vacation_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,414312,1215
227505519,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30+Business_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,485441,803
227505564,SUITES|DBM|PS|PC|In-Stream_SambaTV_BrandSync_Conquesting-HW-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,18685,19
227505570,SUITES|DBM|PS|PC|In-Stream_Extended_Stay_Travelers-ES-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,78362,189
227506017,SUITES|DBM|PS|MOB|In-Stream_Extended_Stay_Travelers-ALL-Bringit30|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,7891,20
227506065,SUITES|DBM|PS|MOB|In-Stream_PMP_CondeNast_Traveler_Preroll-Embassy|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,33141,10
227506164,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30+Extended_Stay_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,445183,969
227506167,SUITES|DBM|PS|MOB|In-Stream_Samba+Business_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,56522,56
227506173,SUITES|DBM|PS|MOB|In-Stream_Samba+Extended_Stay_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,56005,62
227506191,SUITES|DBM|PS|MOB|In-Stream_SambaTV_BrandSync_Conquesting-HT-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,12749,21
227506197,SUITES|DBM|PS|PC|In-Stream_SambaTV_BrandSync_Conquesting-ES-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,19309,15
227506203,SUITES|DBM|PS|PC|In-Stream_SambaTV_BrandSync_Conquesting-HT-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,22212,18
227506965,SUITES|DBM|PS|MOB|In-Stream_Extended_Stay_Travelers-ES-Bringit30|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,7407,13
227506971,SUITES|DBM|PS|MOB|In-Stream_Incomplete-View_Homewood15|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,32219,25
227506974,SUITES|DBM|PS|MOB|In-Stream_Samba-Exposed_Incomplete-View-Embassy15|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,8343,6
227506977,SUITES|DBM|PS|MOB|In-Stream_Samba-Exposed_Incomplete-View-HT15|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,8765,7
227506980,SUITES|DBM|PS|MOB|In-Stream_Samba-Exposed_Incomplete-View-Leisure|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,8493,4
227506983,SUITES|DBM|PS|OLV|In-Stream_Incomplete-View_Homewood15|US|EN|CPM|6Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,550488,490
227507010,SUITES|DBM|PS|MOB|In-Stream_PMP_CondeNast_Traveler_Preroll-Leisure15|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,63661,46
227507016,SUITES|DBM|PS|PC|In-Stream_PMP_CondeNast_Traveler_Preroll-Homewood|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,38336,81
227507031,SUITES|DBM|PS|MOB|In-Stream_Samba_or_Mom|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,56806,61
227507070,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30_or_Family_Vacationers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,388840,668
227507076,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30_or_Mom|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,491120,936
227507088,SUITES|DBM|PS|MOB|In-Stream_Viewed_AllSuites30+Leisure_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,393924,638
227507097,SUITES|DBM|PS|OLV|In-Stream_Viewed-AllSuites30+Leisure_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,393241,781
227507409,SUITES|DBM|PS|OLV|In-Stream_Samba+Business_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,82250,50
227507421,SUITES|DBM|PS|OLV|In-Stream_Samba+Leisure_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,78709,37
227507436,SUITES|DBM|PS|PC|In-Stream_SambaTV_BrandSync_Conquesting-ALL-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,18745,26
227508009,SUITES|DBM|PS|MOB|In-Stream_Viewed_AllSuites30+Business_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,459426,617
227508048,SUITES|DBM|PS|MOB|In-Stream_Samba+Leisure_Travelers|US|EN|CPM|15Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,53303,54
227508078,SUITES|DBM|PS|MOB|In-Stream_SambaTV_BrandSync_Conquesting-HW-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,14215,19
227508096,SUITES|DBM|PS|PC|In-Stream_Extended_Stay_Travelers-ALL-Bringit30|US|EN|CPM|30Sec|SUITES (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,83695,233
227516499,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Large V3|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,5227,0
227516502,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Large V2|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,5289,0
227516505,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Large V1|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,5233,0
227516508,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Small V3|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,674,0
227516511,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Small V2|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,631,0
227516514,2018|AUZ|Australia Domestic|AU|Sojern|PP|NA|Prospecting|APAC|Native Ad|Small V1|EN|CPM|1x1,21580337,Hilton|APAC|2018|2018_Australia_Domestic_Campaign|intl,931649,Sojern,619,2
227521654,2018|SEA|WA BKK SEA Branding|ID|DBM|AW|Brand Awareness|Interest Targeting|CategoriesTargeting|Video Ad|Spa|EN|CPM|1x1,21574304,Hilton|APAC|2018|2018_Waldorf_Bangkok_Opening_Campaign|intl,4059228,DBM Hilton Worldwide -619696813-Hilton APAC,135698,621
227528302,2018_APAC_China_Brand Campaign Tracking_Himalaya_Homepage,21607517,Hilton|2018_APAC_China_Brand Campaign Tracking_Himalaya|intl,4934645,ximalaya,26128,16
227547128,iP|Tru|FSBSummit|FB|TRF|US|PPLA|EntrepInt|MODE|Interior,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,2,1
227557976,iP|HX|FSBSummit|FB|TRF|US|PPLA|EntrepInt|MODE|Waffle,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,1,0
227557979,iP|HX|FSBSummit|FB|TRF|US|PPLA|AsianAmerican|MODE|Exterior,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,2,0
227557985,iP|HGI|FSBSummit|FB|TRF|US|PPLA|EntrepInt|MODE|Interior,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,2,0
227568770,iP|CIM|MaldivesMurakaPhase2|FB|VV|US|PPVLA|LeisureTint|MODE|InsideRangaliEp12Trailer,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,94450,100
227568776,iP|CIM|MaldivesMurakaPhase2|FB|VV|US|PPVLA|LLReEngage|MODE|InsideRangaliEp12Trailer,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,0,225
227583517,Honors|DBM|PS|PC|In-Stream_Lapsed_Honors_Members-Elite_Traveler-Snackables_Yes|US|EN|CPM|30Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,27748,58
227583535,Honors|DBM|PS|PC|In-Stream_Exposed_To_Portfolio-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|30Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,29282,82
227583541,Honors|DBM|PS|PC|In-Stream_Custom_Affinity_Conquesting-Elite_Traveler-Snackables_Yes|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,48216,95
227583550,Honors|DBM|PS|PC|In-Stream_Travel_Buffs-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|30Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,31224,72
227583553,Honors|DBM|PS|MOB|In-Stream_Travel_Buffs-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,45290,79
227583556,Honors|DBM|PS|MOB|In-Stream_Hotel_&_Accommodations-Elite_Traveler-Snackables_Yes|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,44209,108
227583559,Honors|DBM|PS|MOB|In-Stream_Hotel_&_Accommodations-Deal_Seeker-Snackables_OK|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,44577,95
227584978,Honors|DBM|PS|PC|In-Stream_Lapsed_Honors_Members-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,38712,91
227584987,Honors|DBM|PS|PC|In-Stream_Exposed_To_Portfolio-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|15Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,43027,91
227584999,Honors|DBM|PS|PC|In-Stream_Hotel_&_Accommodations-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|30Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,31684,70
227585008,Honors|DBM|PS|MOB|In-Stream_Hotel_&_Accommodations-Elite_Traveler-Snackables_Believe-It|US|EN|CPM|30Sec|Honors (DFA Zero placement),9247298,BidManager_Campaign_DO_NOT_EDIT_5236351_1448402928313,1739237,BidManager_DfaSite_113523,22323,40
227585611,ALL|PlanetIfe|PS|PC|DM-Q2-Q4_LatAm-Upper_Funnel_VivaAir_Colombia-Domestic|CO|EN|CPM|970x90|CoOp,10367419,ALL|Display|Retargeting_TopUp|ALL|Revenue,4909714,PlanetIfe,217140,12
